gene_id	Count_CT	Count_HL	FoldChange	Gene_description
AT2G37790	592.1975445137	1216.4265387587	2.05408912959544	NAD(P)-linked oxidoreductase superfamily protein;(source:Araport11)
AT2G37860	1590.4301431203	2015.2265802016	1.26709531312572	Encodes a protein of unknown function.  Mutants have pale leaves, lower cell density in the palisade parenchyma and increased sensitivity to ozone and virulent Pseudomonas syringae
AT2G37890	95.6784495091	258.5087197306	2.70184896449449	Mitochondrial substrate carrier family protein;(source:Araport11)
AT2G37970	94.8941002617	539.0612775577	5.68066166464586	SOUL heme-binding family protein;(source:Araport11)
AT2G37990	1104.0360342132	3446.4587817873	3.12169048381056	ribosome biogenesis regulatory protein (RRS1) family protein;(source:Araport11)
AT2G38060	9.6586944911	112.1122449416	11.6073911484524	Encodes an inorganic phosphate transporter (PHT4;2).
AT2G38170	6407.680802966	11413.4079611997	1.78120732167505	Encodes a high affinity vacuolar calcium antiporter.  The residue His 338 is critical to Ca2+ transport activity. Disruption of CAX1 reduces manganese and zinc of shoot tissue and results in a decrease in the activity of vacuolar V-type proton ATPase.
AT2G38210	61.4167808421	728.3049369629	11.8584029800478	putative PDX1-like protein 4;(source:Araport11)
AT2G38230	3078.9813174177	18742.317849745	6.08718141409962	Encodes a protein predicted to function in tandem with PDX2 to form glutamine amidotransferase complex with involved in vitamin B6 biosynthesis. The mRNA is cell-to-cell mobile.
AT2G38240	0.5661539389	13.1762027762	23.2731804388759	One of 4 paralogs encoding a 2-oxoglutarate/Fe(II)-dependent oxygenases  that hydroxylates JA to 12-OH-JA.
AT2G38270	1968.1491118828	3255.5562158735	1.65412071484722	Encodes protein homologous to CXIP1.  CXIP1 is a PICOT domain containing protein interacts with CAX1, a high capacity calcium transporter.  However, CXP2 does not interact with CAX1 and only moderately activates another calcium transporter CAX4.
AT2G38280	1101.3798859765	2241.340948105	2.03502985358934	Encodes a protein with in vitro AMP deaminase activity that is involved in embryogenesis. Homozygous mutant embryos fail to develop past the zygote stage.
AT2G38540	23666.4727143281	53872.9134856367	2.27633894310837	Non-specific lipid transfer protein. Binds calmodulin in a Ca2+-independent manner. Localized to the cell wall. Specifically expressed in L1 epidermal layer. Predicted to be a member of PR-14 pathogenesis-related protein family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15. The mRNA is cell-to-cell mobile.
AT2G38550	1914.4658986202	3484.0114261764	1.81983467487585	Transmembrane proteins 14C;(source:Araport11)
AT2G38560	624.5813145921	1018.4005146324	1.63053311208564	Encodes RNA polymerase II transcript elongation factor TFIIS.  Complements yeast TFIIS mutation.  Mutant plants display essentially normal development, but they flower slightly earlier than the wild type and show clearly reduced seed dormancy.
AT2G38710	508.4738526429	662.0482930093	1.30203016255047	AMMECR1 family;(source:Araport11)
AT2G38750	1159.644349946	2389.2684263412	2.06034585211618	Annexins are a family of calcium dependent membrane binding proteins though to be involved in Golgi mediated secretion. This is one of four annexins identified in Arabidopsis.
AT2G38780	781.4047970312	1255.339035289	1.60651564983786	cytochrome C oxidase subunit;(source:Araport11)
AT2G38870	284.9610976913	434.0513462527	1.52319509494208	Predicted to encode a PR (pathogenesis-related) peptide that belongs to the PR-6 proteinase inhibitor family.  Six putative PR-6-type protein encoding genes are found in Arabidopsis: At2g38900, At2g38870, At5g43570, At5g43580, At3g50020 and At3g46860.
AT2G38940	27.2808377671	66.0899456922	2.42257757098291	Encodes Pht1;4, a member of the Pht1 family of phosphate transporters which include: Pht1;1/At5g43350, Pht1;2/At5g43370, Pht1;3/At5g43360, Pht1;4/At2g38940, Pht1;5/At2g32830, Pht1;6/At5g43340, Pht1;7/At3g54700, Pht1;8/At1g20860, Pht1;9/At1g76430 (Plant Journal 2002, 31:341). Expression is upregulated in the shoot of cax1/cax3 mutant and is responsive to phosphate (Pi) and not phosphite (Phi) in roots and shoots. The mRNA is cell-to-cell mobile.
AT2G39080	1397.7472582537	2416.3325711345	1.72873354382636	NAD(P)-binding Rossmann-fold superfamily protein;(source:Araport11)
AT2G39120	63.1209104962	137.0600753839	2.17138939071786	Encodes a mitochondrial protein essential for the splicing of group II introns in two mitochondrial genes for which splicing factors had not previously been identified: rpl2 and ccmFc.
AT2G39140	1455.5504819564	2066.2688496861	1.41957896706464	Suppressor of var2 variegation phenotype. Chloroplast localized. Loss of function mutant has defects in chloroplast protein translation and rRNA processing. Similar in sequence to pseudouridine synthase proteins.
AT2G39230	40.69125427	149.7674716127	3.68058135094443	Encodes a pentatricopeptide protein   (LOJ) that is specifically expressed in lateral organ junctions.
AT2G39240	50.4841507742	216.2064677257	4.28266028862652	RNA polymerase I specific transcription initiation factor RRN3 protein;(source:Araport11)
AT2G39330	96.4642569841	633.0120548638	6.56214099039956	jacalin-related lectin 23;(source:Araport11)
AT2G39390	1771.5466176231	4661.0783805199	2.63107859209131	Ribosomal L29 family protein;(source:Araport11)
AT2G39460	7670.2880715241	18441.25600086	2.40424555491248	Encodes a 60S ribosomal protein L23aA (AtrpL23aA). Paralog of RLPL23aB.
AT2G39500	317.1316397856	476.891854318	1.50376624243613	hexose transporter;(source:Araport11)
AT2G39560	48.3383635924	95.1316723598	1.96803667500977	Putative membrane lipoprotein;(source:Araport11)
AT2G39670	2990.3624140898	4915.0843163812	1.6436416847746	Radical SAM superfamily protein;(source:Araport11)
AT2G39700	667.3421386909	1622.2091664515	2.43085079211951	putative expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.
AT2G39710	529.5372820215	970.7836942936	1.83326788736696	Encodes a Cysteine-rich peptide (CRP) family protein
AT2G39795	349.6165278125	741.1552535301	2.11990908486907	Mitochondrial glycoprotein family protein;(source:Araport11)
AT2G39990	1740.403042648	2970.3328222444	1.70669250136743	translation initiation factor eIF2 p47 subunit homolog
AT2G40010	107.8222988508	280.403992482	2.60061226175498	Ribosomal protein L10 family protein;(source:Araport11)
AT2G40090	291.0169451442	478.5267335787	1.64432601456107	member of ATH subfamily
AT2G40100	201.1089795852	2889.8011318559	14.3693291956247	Lhcb4:3 protein (Lhcb4.3, light harvesting complex of photosystem II The mRNA is cell-to-cell mobile.
AT2G40240	100.0483426961	199.9260267319	1.99829423800834	Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)
AT2G40290	2041.9534437779	3541.1229503597	1.73418398012451	Encodes an eIF2alpha homolog that can be phosphorylated by GCN2 in vitro.
AT2G40300	520.3279372949	1817.272787125	3.49255278617693	Encodes FERRITIN 4, AtFER4.  Ferritins are a class of 24-mer multi-meric proteins found in all kingdoms of life.  Function as the main iron store in mammals.  Evidence suggests that Arabidopsis ferritins are essential to protect cells against oxidative damage, but they do not constitute the major iron pool. Localize to mitochondria. Knock out mutants are not sensitive to abiotic stress.
AT2G40340	133.1767672907	301.8690903781	2.26667981600106	Encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.
AT2G40360	1415.7834865574	5386.317713296	3.80447841385218	Encodes BOP1, an ortholog of Block of cell proliferation (BOP) protein. A T-DNA null allele of the BOP1 gene is lethal, and a 50% decrease in transcript accumulation is sufficient to cause severe developmental defects linked to defective cell division.
AT2G40400	2450.8395466586	4715.9883918251	1.92423383989161	Encodes a chloroplast localized protein of unknown function that is involved in regulation of chloroplast development.
AT2G40430	1590.6321896402	3204.1502836086	2.01438792982894	Encodes a homolog of yeast NOP53 that is an important regulator of cell division during organ growth.
AT2G40460	633.8508599898	2040.7598481699	3.21962148667392	Major facilitator superfamily protein;(source:Araport11)
AT2G40510	1924.3705945736	3447.4926770233	1.79149103958699	Ribosomal protein S26e family protein;(source:Araport11)
AT2G40520	448.0074339096	934.9260563773	2.08685389038868	Nucleotidyltransferase family protein;(source:Araport11)
AT2G40570	336.4986515819	581.6987688688	1.72868083165921	initiator tRNA phosphoribosyl transferase family protein;(source:Araport11)
AT2G40590	1150.3381279224	2512.1259011671	2.18381521066697	Ribosomal protein S26e family protein;(source:Araport11)
AT2G40660	1040.1890829166	1781.5427273753	1.71271046450517	Nucleic acid-binding, OB-fold-like protein;(source:Araport11)
AT2G40690	459.273164636	618.0468461077	1.34570641983304	Encodes a putative dihydroxyacetone phosphate (DHAP) reductase involved  in glycerol-3-phosphate supply within the chloroplast for synthesis of glycerolipids. Mutants have reduced levels of hexadecatrienoic acid, which is rescued by exogenous  glycerol-3-phosphate. This gene appears to be involved in the flux of fatty acids in the prokaryotic glyerolipid biosynthesis pathway.
AT2G40700	314.1567334293	1091.3340761427	3.47385225275874	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)
AT2G40711	54.353707895	117.6116226389	2.16381967659136	hypothetical protein;(source:Araport11)
AT2G40760	681.8409455648	910.4298992248	1.33525260568013	Rhodanese/Cell cycle control phosphatase superfamily protein;(source:Araport11)
AT2G40780	134.9122870315	274.2294284999	2.03264976477548	Nucleic acid-binding, OB-fold-like protein;(source:Araport11)
AT2G40900	121.6496947326	195.1481843912	1.60418145577889	Encodes a plasma membrane-localized amino acid transporter likely involved in amino acid export in the developing seed.
AT2G40920	589.98308684	894.3622131171	1.51591161351316	F-box and associated interaction domains-containing protein;(source:Araport11)
AT2G41000	138.4970159519	307.6018868467	2.22100010409993	Chaperone DnaJ-domain superfamily protein;(source:Araport11)
AT2G41010	40.7100156307	88.2072743494	2.16672170184287	Encodes a novel calmodulin binding protein whose gene expression is induced by dehydration and ionic (salt) and non-ionic (mannitol) osmotic stress. Lines over-expressing this gene are more sensitive and anti-sense lines are more tolerant to osmotic stress, suggesting this gene may be a negative regulator of response to osmotic stress.
AT2G41040	332.2707297158	2193.7619785318	6.60233292414346	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
AT2G41050	129.8579399995	318.7424783755	2.45454747223564	PQ-loop repeat family protein / transmembrane family protein;(source:Araport11)
AT2G41140	1110.6748848722	1873.6926247065	1.68698567891188	Encodes CDPK-related kinase 1 (CRK1).
AT2G41150	32.6300754582	151.1700159764	4.63284297855985	plant/protein;(source:Araport11)
AT2G41380	14.3351642685	44.4604314317	3.10149438115593	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
AT2G41460	313.0252405708	551.2365113346	1.76099700563898	apurinic endonuclease-redox protein. It functions as an apurinic/apyrimidinic class II endonuclease, and is involved in DNA repair.
AT2G41500	376.5048021639	642.8776602071	1.70748860708354	Encodes LACHESIS (LIS), a protein with seven WD40 repeats. LIS is homologous to the yeast splicing factor PRP4 which is associated with the U4/U6 complex of the spliceosome.  LIS is involved in a mechanism that prevents accessory cells from adopting gametic cell fate: lis mutant forms supernumerary egg cells.
AT2G41600	504.6391374351	755.450608116	1.4970115317565	Mitochondrial glycoprotein family protein;(source:Araport11)
AT2G41650	607.6033136913	1577.8402238267	2.5968262323012	hypothetical protein;(source:Araport11)
AT2G41660	10.1808934878	37.2704414092	3.66082225041074	Essential for hydrotropism in roots. Mutant roots are defective in hydrotropism, and have slightly reduced phototropism and modified wavy growth response. Has normal gravitropism and root elongation.
AT2G41670	111.3918261429	335.569143047	3.01251137239201	Encodes SIN2 (SHORT INTEGUMENTS 2), a mitochondrial DAR GTPase. SIN2 is hypothesized to function in mitochondrial ribosome assembly. sin2 mutants produce ovules with short integuments due to early cessation of cell division in these structures.
AT2G41720	1387.9323028076	2313.5306456358	1.66689012205843	Encodes a pentatricopeptide repeat protein that is essential for trans-splicing of a chloroplast small ribosomal subunit transcript.
AT2G41840	8259.986702558	16639.3927676004	2.01445757321224	Ribosomal protein S5 family protein;(source:Araport11)
AT2G41905	24.2509843812	137.0974041895	5.65327172021031	transmembrane protein;(source:Araport11)
AT2G41950	913.1830618288	1533.9299102507	1.67976167580107	DNA-directed RNA polymerase subunit beta;(source:Araport11)
AT2G42130	2149.3256394463	3287.0413349577	1.52933612042356	Plastid-lipid associated protein PAP / fibrillin family protein;(source:Araport11)
AT2G42150	5.4646783435	36.8928634366	6.75115004353046	DNA-binding bromodomain-containing protein;(source:Araport11)
AT2G42280	100.53167525	210.6205594615	2.09506664379892	basic helix-loop-helix (bHLH) DNA-binding superfamily protein;(source:Araport11)
AT2G42395	35.3860287915	114.335884784	3.23110246299987	hypothetical protein;(source:Araport11)
AT2G42450	150.4048382188	285.5720887449	1.89868951110114	alpha/beta-Hydrolases superfamily protein;(source:Araport11)
AT2G42485	175.0085128734	259.9237938836	1.48520657433177	other_RNA;(source:Araport11)
AT2G42650	103.1755758524	286.6425599173	2.77820169695357	Ribosomal protein L1p/L10e family;(source:Araport11)
AT2G42710	775.6643022105	2432.4099032928	3.13590543790772	Ribosomal protein L1p/L10e family;(source:Araport11)
AT2G42740	430.8693809366	829.6492839996	1.92552388428288	encodes a cytosolic ribosomal protein L16, which is a constituent of 60S large ribosomal complex. Gene is expressed in root stele and anthers and expression is induced by auxin treatment.
AT2G42910	1081.5015526613	2314.3753437306	2.13996488311599	Phosphoribosyltransferase family protein;(source:Araport11)
AT2G43090	3876.1333900978	6575.9059750052	1.69651178460586	One of three genes encoding the small subunit of isopropylmalate isomerase, a heterodimer consisting of a large and a small subunit.  A function in both leucine biosynthesis and the first cycle of Met chain elongation has been demonstrated for this subunit. The mRNA is cell-to-cell mobile.
AT2G43100	2178.6540429298	4805.4576959306	2.20570021730864	isopropylmalate isomerase 2;(source:Araport11)
AT2G43110	311.6043024439	835.32921133	2.68073709117155	U3 containing 90S pre-ribosomal complex subunit;(source:Araport11)
AT2G43120	209.5745354851	347.7432103565	1.65928178989677	Encodes a member of the functionally diverse cupin protein superfamily that is involved in susceptibility to the bacterial plant pathogen Ralstonia solanacearum.  It stabilizes the papain-like cysteine protease XCP2. The mRNA is cell-to-cell mobile.
AT2G43235	361.8848030948	647.2820903489	1.78864126046027	phosphoribosylformylglycinamidine synthase;(source:Araport11)
AT2G43375	30.8194463698	120.1161545823	3.89741441624344	other_RNA;(source:Araport11)
AT2G43440	63.9320899984	121.0984801186	1.89417364771949	F-box and associated interaction domains-containing protein;(source:Araport11)
AT2G43460	3579.2217091086	6911.3116729096	1.93095377559912	Ribosomal L38e protein family;(source:Araport11)
AT2G43580	0	2.2183174691		Chitinase family protein;(source:Araport11)
AT2G43630	1352.2108229364	3102.8591501079	2.29465634905204	nucleusenvelope protein;(source:Araport11)
AT2G43650	958.4210622241	2584.3791297827	2.69649659387224	SAS10/C1D family protein. Loss of function mutants are embryo lethal.Ubiquitously expressed, with preference for tissues undergoing rapid cellular growth and differentiation.
AT2G43770	797.2955728714	1280.7105113621	1.60631835286595	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)
AT2G43780	392.6685484623	1052.0810385811	2.67931068760428	cytochrome oxidase assembly protein;(source:Araport11)
AT2G43840	14.5913536956	36.4790399497	2.50004493830481	UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside), benzoic acid, quercetin, and athranilate in vitro. UGT74F1 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F1 are not known, but mutant plants lacking UGT74F1 have a decreased level of salicylate glucoside.
AT2G43950	1018.336718058	1827.5754827485	1.79466717672102	Constitutes a peptide sensitive ion  channel in chloroplast outer membranes. Accumulates in germinating  seeds and developing embryos.
AT2G44040	1189.239481525	1871.2492526083	1.57348396322054	Dihydrodipicolinate reductase, bacterial/plant;(source:Araport11)
AT2G44050	2029.977402547	3313.452900125	1.63226097786489	6,7-dimethyl-8-ribityllumazine synthase / DMRL synthase / lumazine synthase / riboflavin synthase [Arabidopsis thaliana]. Acts in the jasmonic acid signaling pathway. The mRNA is cell-to-cell mobile.
AT2G44065	628.4051016519	843.5717995876	1.34240125894918	Ribosomal protein L2 family;(source:Araport11)
AT2G44120	4202.851419314	10318.7638859836	2.45518169844507	Ribosomal protein L30/L7 family protein;(source:Araport11)
AT2G44160	3522.2670532538	5467.338775061	1.55222153584589	methylenetetrahydrofolate reductase MTHFR2 mRNA, complete The mRNA is cell-to-cell mobile.
AT2G44270	385.6937290217	755.7728805212	1.9595156043584	
AT2G44350	2211.0791446187	3061.1522197175	1.38446071782084	encodes a mitochrondrion targeted citrate synthase, the first enzyme of the tricarboxylic acid cycle, catalyzing the condensation of acetyl-CoA and oxaloacetate, finally yielding citrate and CoA.
AT2G44510	151.684441633	629.0491011576	4.14709046218189	CDK inhibitor P21 binding protein;(source:Araport11)
AT2G44520	734.4764874877	1189.390998583	1.6193724630333	cytochrome c oxidase 10;(source:Araport11)
AT2G44600	126.9781841333	209.6449725474	1.65103142699944	hypothetical protein;(source:Araport11)
AT2G44630	26.367368406	52.3009026792	1.98354655170285	Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)
AT2G44640	1558.2037244709	3398.4829329326	2.18102606197183	TRIGALACTOSYLDIACYLGLYCEROL-like protein;(source:Araport11)
AT2G44670	986.0006675694	2066.6727145329	2.09601553275565	senescence-associated family protein (DUF581);(source:Araport11)
AT2G44820	376.1982828439	618.2951074112	1.64353516644773	axoneme-associated protein MST101(2) protein;(source:Araport11)
AT2G44860	929.8450118878	3230.6889699688	3.47443813610373	Ribosomal protein L24e family protein;(source:Araport11)
AT2G44940	558.657458121	908.6868461716	1.62655457823457	encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.
AT2G45000	337.022608427	559.1989156155	1.65923264977822	Encodes a nucleoporin, a component of the nuclear pore complex, that appears to be a major negative regulator of auxin signalling. Loss of function mutants are embryo lethal.
AT2G45030	712.470683458	2175.0525376329	3.0528309278302	Translation elongation factor EFG/EF2 protein;(source:Araport11)
AT2G45080	82.1648135529	209.3096705868	2.54743681067371	cyclin p3;(source:Araport11)
AT2G45150	309.4966173212	408.2949392137	1.31922262268206	cytidinediphosphate diacylglycerol synthase 4;(source:Araport11)
AT2G45240	801.425000327	1741.918193833	2.17352614795178	Encodes a cytoplasmic MAP1 like methionine aminopeptidase which is involved in removing the N-terminal methionine from proteins. Induced mutants using RNAi technology which knocks out both MAP1 and MAP2 like genes show abnormal development.
AT2G45290	235.6829058804	629.7122264468	2.67186211106186	Transketolase;(source:Araport11)
AT2G45300	1175.4761588678	2928.7674991082	2.49155840126025	encodes 3-phosphoshikimate 1-carboxyvinyltransferase / 5-enolpyruvylshikimate-3-phosphate / EPSP synthase involved in chorismate biosynthesis The mRNA is cell-to-cell mobile.
AT2G45400	133.8912675011	220.8525348238	1.6494917028251	involved in the regulation of brassinosteroid metabolic pathway
AT2G45440	1041.631806903	3591.0091425028	3.44748414814603	Encodes a protein that likely has dihydropicolinate synthase activity based on its mutant phenotype of decreased lysine levels and increased aspartate levels. The mutant also has increased levels of threonine. The enzyme is predicted to localize to the chloroplast.
AT2G45520	666.09835742	890.2208332379	1.33647054270783	coiled-coil protein;(source:Araport11)
AT2G45640	1119.623187388	1590.3384167754	1.4204229018207	Involved in the regulation of salt  stress. Expression of  AtSAP18 is induced by NaCl, cold, drought,  ABA, and ethylene treatment. AtSAP18 and HDA19 associate with  ERF3 and ERF4 both in vitro and in vivo.
AT2G45695	222.8826621292	372.0221238861	1.66913891072625	Ubiquitin related modifier 1;(source:Araport11)
AT2G45710	563.0196899407	1378.8214271985	2.44897550091672	Zinc-binding ribosomal protein family protein;(source:Araport11)
AT2G45730	760.8204333609	1287.3764930942	1.69208979759817	eukaryotic initiation factor 3 gamma subunit family protein;(source:Araport11)
AT2G45740	5122.425371907	7218.6208419864	1.40921932832357	member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation. The mRNA is cell-to-cell mobile.
AT2G45860	637.5172318189	1110.7639697668	1.74232775888689	hypothetical protein;(source:Araport11)
AT2G45870	62.3359180405	137.6088610031	2.20753724864844	Encodes a bestrophin-like protein (Best2). Minor isoform (10% transcript of AtBest1). Putative chloride ion channel. Proposed to modulate proton motive force partitioning by mediating chloride ion influx in the thylakoid lumen.
AT2G45920	184.2747717242	279.0139891445	1.51411930419913	U-box domain-containing protein;(source:Araport11)
AT2G45950	520.3244612335	800.8050219968	1.53904934643738	SKP1-like 20;(source:Araport11)
AT2G46050	16.0149219949	37.4383371105	2.33771585789942	Pentatricopeptide repeat (PPR-like) superfamily protein;(source:Araport11)
AT2G46140	65.7146596512	124.1243115412	1.88883747096959	Late embryogenesis abundant protein;(source:Araport11)
AT2G46160	81.8062703965	175.7181146738	2.1479785574153	RING/U-box superfamily protein;(source:Araport11)
AT2G46170	1602.8523509717	2424.3186728242	1.51250280249113	Reticulon family protein;(source:Araport11)
AT2G46192	5.2052155356	17.1396778098	3.2927892596525	other_RNA;(source:Araport11)
AT2G46230	955.956228302	1817.2940034366	1.90102219080107	PIN domain-like family protein;(source:Araport11)
AT2G46270	87.8404906004	194.5007127965	2.21424893539488	encodes a bZIP G-box binding protein whose expression is induced by ABA. It has been shown to bind to Adh that contains the G-box and is induced by cold and water deprivation. GBF3 has been shown to be expressed mostly in the root and dark-grown leaves. GBF3 can act as homodimers and as heterodimers with GFB1, GBF2 and GBF4. In addition, GBF3!?s DNA binding activity is enhanced by GIP1, GPRI1 and GPRI2.
AT2G46280	2382.0330927367	4150.8982130304	1.74258629138584	Encodes a homolog of mammalian TGF-beta receptor interacting protein.  Co-immunoprecipitates with BRI1 and can be phosphorylated in vitro by BRI1 at specific sites (Thr-14, Thr-89, and either Thr-197 or Ser-198).  May therefore be a cytoplasmic BRI1 substrate and involved in brassinosteroid regulated plant growth and development.The encoded protein has two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase
AT2G46320	441.8537925592	749.9279627125	1.69723101926759	Mitochondrial substrate carrier family protein;(source:Araport11)
AT2G46410	49.3902445419	103.062226363	2.08669196354287	Nuclear-localized R3-type MYB transcription factor. Positive regulator of hair-cell differentiation. Preferentially transcribed in hairless cells. Moves from atrichoblasts into trichoblast via plasmodesmata in a tissue-specific mode. N-terminus and part of the Myb domain are required for this movement, with W76 playing a crucial role. Capability to increase the size-exclusion limit of plasmodesmata. Regulated by WEREWOLF.
AT2G46420	484.7366547422	1670.7202263529	3.44665543653068	helicase with zinc finger protein;(source:Araport11)
AT2G46535	232.0993422359	451.6529458274	1.94594668591672	hypothetical protein;(source:Araport11)
AT2G46610	192.6514683446	370.0559935804	1.9208573739935	Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.
AT2G46700	288.4601327725	458.93765259	1.59099161530218	CDPK-related kinase 3;(source:Araport11)
AT2G46760	23.7400065187	44.4025426917	1.87036775481608	D-arabinono-1,4-lactone oxidase family protein;(source:Araport11)
AT2G46800	697.2404410632	1379.3425497483	1.97828821811452	Encodes a member of the zinc transporter (ZAT) and cation diffusion facilitator (CDF) families. It is expressed throughout the plant, especially in dividing, differentiating and expanding cells. The protein is localized to the vacuolar membrane. Mediates Zn ion homeostasis.
AT2G46880	0.8101860373	19.1126091389	23.5903956115981	purple acid phosphatase 14;(source:Araport11)
AT2G46930	552.0449134491	872.4240079765	1.58034969025566	Encodes a pectin acetylesterase that removes cell wall acetate associated with pectin formation in Arabidopsis leaves.
AT2G46940	16.1930216799	141.8505932178	8.75998291250827	fold protein;(source:Araport11)
AT2G47010	53.9951713387	118.9736302026	2.20341240249622	calcium/calcium/calmodulin-dependent Serine/Threonine-kinase;(source:Araport11)
AT2G47110	4247.6677195845	9246.0542231232	2.1767367020007	polyubiquitin gene The mRNA is cell-to-cell mobile.
AT2G47250	2114.0216633939	2936.1029587544	1.38887079995231	RNA helicase family protein;(source:Araport11)
AT2G47300	117.6956222833	324.978180515	2.76117475068664	Encodes a protein involved in rRNA but not tRNA maturation.
AT2G47370	153.3258549842	506.3404674863	3.30238150335752	Calcium-dependent phosphotriesterase superfamily protein;(source:Araport11)
AT2G47420	534.1368339671	1019.4218357909	1.90854060413608	Encodes a putative rRNA dimethyltransferase.
AT2G47460	8.4548436328	926.7515533842	109.611909295274	"MYB12 belongs to subgroup 7 of the R2R3-MYB family. It strongly activates the promoters of chalcone synthase (CHS), flavanone 3-hydroxylase (F3H), flavonol synthase (FLS) and - to a lesser extent - chalcone flavanone isomerase (CHI), but cannot activate the promoters of flavonoid-3'hydroxylase (F3'H) and dihydroflavonol 4-reductase (DF). The activation requires a functional MYB recognition element (MRE). Results from the myb12-1f allele indicate that an activation domain might be present in the C-terminus. Overexpression or knock-out plants do not show any obvious phenotype under greenhouse conditions. Young myb12-ko seedlings contain reduced amounts of flavonoids (quercetin and kaempferol), while seedlings as well as leaves of MYB12-OX plants displayed an increased flavonoid content. They did not show any significant difference in anthocyanin content. Expression of CHS and FLS shows a clear correlation to MYB12 expression levels. CHI and F3H show increased transcript levels in the MYB12-OX lines, but no differences in the knock-out. Even in the absence of functional MYB12, flavonol biosynthesis is not completely absent, suggesting functional redundancy. " The redundant factors are MYB11 and MYB111 although MYB12 is primarily required for flavonol biosynthesis in roots. Mutations in MYB12 block both auxin and ethylene stimulation of flavonoid synthesis.
AT2G47520	0.8541409796	10.6275305531	12.4423611639345	encodes a member of the ERF (ethylene response factor) subfamily B-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 5 members in this subfamily including RAP2.2 AND RAP2.12. It plays a role in hypoxia-induced root slanting.
AT2G47580	443.2037670434	716.7149533318	1.61712288258059	encodes spliceosomal protein U1A
AT2G47590	6156.8015888716	12504.5682251157	2.03101692406617	photolyase/blue light photoreceptor PHR2 (PHR2) mRNA,
AT2G47610	7044.4625527679	15490.838863679	2.19900932791422	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein;(source:Araport11)
AT2G47630	458.5860806185	1552.4526666883	3.3853026341194	alpha/beta-Hydrolases superfamily protein;(source:Araport11)
AT2G47670	20.2725333696	54.2672515407	2.67688554515231	Plant invertase/pectin methylesterase inhibitor superfamily protein;(source:Araport11)
AT2G47790	490.9923502355	1184.0821913567	2.41161026396596	Encodes GIGANTUS1 (GTS1), a member of Transducin/WD40 protein superfamily. Controls seed germination, growth and biomass accumulation.
AT2G47800	146.4015945522	907.4848272673	6.19859933932436	Encodes a plasma membrane localized ATPase transporter involved in multidrug transport.  The expression of this gene is upregulated by herbicide safeners such as benoxacor, fluxofenim and fenclorim. The mRNA is cell-to-cell mobile.
AT2G47840	1042.2451252945	1756.0561520135	1.6848782588619	Encodes a component of the TIC (translocon at the inner envelope membrane of chloroplasts) protein translocation machinery mediating the protein translocation across the inner envelope of plastids. The Arabidopsis genome encodes four Tic20 homologous proteins, AT1G04940(Tic20-I), AT2G47840(Tic20-II), AT4G03320(Tic20-IV) and AT5G55710(Tic20-V).
AT2G47844	6.6409411636	23.8740577753	3.59498107077914	hypothetical protein;(source:Araport11)
AT2G47870	31.8923685959	60.2676396689	1.88971977693271	Thioredoxin superfamily protein;(source:Araport11)
AT2G47990	222.1720785423	1010.9115622469	4.55012875100968	Encodes a transducin family nucleolar protein with six WD40 repeats that is most likely involved in 18S rRNA biogenesis. The slow progression of the gametophytic division cycles in swa1 suggested that the SWA1 protein is required for the normal progression of mitotic division cycles through the regulation of cell metabolism. Ubiquitously expressed throughout the plant.
AT2G48100	886.1097401385	1406.6685528916	1.58746539979544	Exonuclease family protein;(source:Araport11)
